short_code,full_code,codeName,marketCode,marketName,marketEngName,ord1,ord2
26490K,KR726490K013,크라운제과우,STK,유가증권,KOSPI,,16
005740,KR7005740006,크라운해태홀딩스,STK,유가증권,KOSPI,,16
005745,KR7005741004,크라운해태홀딩스우,STK,유가증권,KOSPI,,16
259960,KR7259960003,크래프톤,STK,유가증권,KOSPI,,16
096240,KR7096240007,크레버스,KSQ,코스닥,KOSDAQ,,16
215570,KR7215570003,크로넥스,KNX,코넥스,KONEX,,16
114120,KR7114120009,크루셜텍,KSQ,코스닥,KOSDAQ,,16
110790,KR7110790003,크리스에프앤씨,KSQ,코스닥,KOSDAQ,,16
900250,KYG2115T1076,크리스탈신소재,KSQ,코스닥,KOSDAQ,,16
045520,KR7045520004,크린앤사이언스,KSQ,코스닥,KOSDAQ,,16
036170,KR7036170009,클라우드에어,KSQ,코스닥,KOSDAQ,,16
214150,KR7214150005,클래시스,KSQ,코스닥,KOSDAQ GLOBAL,,16
352770,KR7352770002,클리노믹스,KSQ,코스닥,KOSDAQ,,16
237880,KR7237880000,클리오,KSQ,코스닥,KOSDAQ,,16
139670,KR7139670004,키네마스터,KSQ,코스닥,KOSDAQ,,16
020120,KR7020120002,키다리스튜디오,STK,유가증권,KOSPI,,16
413600,KR7413600008,키움제6호스팩,KSQ,코스닥,KOSDAQ,,16
433530,KR7433530003,키움제7호스팩,KSQ,코스닥,KOSDAQ,,16
446840,KR7446840001,키움제8호스팩,KSQ,코스닥,KOSDAQ,,16
039490,KR7039490008,키움증권,STK,유가증권,KOSPI,,16
054780,KR7054780002,키이스트,KSQ,코스닥,KOSDAQ,,16
336040,KR7336040001,타스컴,KNX,코넥스,KONEX,,16
219130,KR7219130002,타이거일렉,KSQ,코스닥,KOSDAQ,,16
346010,KR7346010002,타이드,KNX,코넥스,KONEX,,16
318660,KR7318660008,타임기술,KNX,코넥스,KONEX,,16
434190,KR7434190005,탈로스,KNX,코넥스,KONEX,,16
360070,KR7360070007,탑머티리얼,KSQ,코스닥,KOSDAQ,,16
180060,KR7180060006,탑선,KNX,코넥스,KONEX,,16
065130,KR7065130007,탑엔지니어링,KSQ,코스닥,KOSDAQ,,16
134580,KR7134580000,탑코미디어,KSQ,코스닥,KOSDAQ,,16
014580,KR7014580005,태경비케이,STK,유가증권,KOSPI,,16
015890,KR7015890007,태경산업,STK,유가증권,KOSPI,,16
006890,KR7006890008,태경케미컬,STK,유가증권,KOSPI,,16
023160,KR7023160005,태광,KSQ,코스닥,KOSDAQ,,16
003240,KR7003240009,태광산업,STK,유가증권,KOSPI,,16
011280,KR7011280005,태림포장,STK,유가증권,KOSPI,,16
323280,KR7323280008,태성,KSQ,코스닥,KOSDAQ,,16
053620,KR7053620001,태양,KSQ,코스닥,KOSDAQ,,16
052960,KR7052960002,태양3C,KNX,코넥스,KONEX,,16
004100,KR7004100004,태양금속,STK,유가증권,KOSPI,,16
004105,KR7004101002,태양금속우,STK,유가증권,KOSPI,,16
116100,KR7116100009,태양기계,KNX,코넥스,KONEX,,16
009410,KR7009410002,태영건설,STK,유가증권,KOSPI,,16
009415,KR7009411000,태영건설우,STK,유가증권,KOSPI,,16
044490,KR7044490001,태웅,KSQ,코스닥,KOSDAQ,,16
124560,KR7124560004,태웅로직스,KSQ,코스닥,KOSDAQ,,16
001420,KR7001420009,태원물산,STK,유가증권,KOSPI,,16
007980,KR7007980006,태평양물산,STK,유가증권,KOSPI,,16
191420,KR7191420009,테고사이언스,KSQ,코스닥,KOSDAQ,,16
073640,KR7073640005,테라사이언스,KSQ,코스닥,KOSDAQ,,16
066700,KR7066700006,테라젠이텍스,KSQ,코스닥,KOSDAQ,,16
095610,KR7095610002,테스,KSQ,코스닥,KOSDAQ GLOBAL,,16
055490,KR7055490007,테이팩스,STK,유가증권,KOSPI,,16
308700,KR7308700004,테크엔,KNX,코넥스,KONEX,,16
064520,KR7064520000,테크엘,KSQ,코스닥,KOSDAQ,,16
089030,KR7089030001,테크윙,KSQ,코스닥,KOSDAQ,,16
258050,KR7258050004,테크트랜스,KNX,코넥스,KONEX,,16
054450,KR7054450002,텔레칩스,KSQ,코스닥,KOSDAQ,,16
091440,KR7091440008,텔레필드,KSQ,코스닥,KOSDAQ,,16
078000,KR7078000007,텔코웨어,STK,유가증권,KOSPI,,16
200230,KR7200230001,텔콘RF제약,KSQ,코스닥,KOSDAQ,,16
214420,KR7214420002,토니모리,STK,유가증권,KOSPI,,16
393210,KR7393210000,토마토시스템,KSQ,코스닥,KOSDAQ,,16
215480,KR7215480005,토박스코리아,KSQ,코스닥,KOSDAQ,,16
051360,KR7051360006,토비스,KSQ,코스닥,KOSDAQ,,16
045340,KR7045340007,토탈소프트,KSQ,코스닥,KOSDAQ,,16
108230,KR7108230004,톱텍,KSQ,코스닥,KOSDAQ,,16
079970,KR7079970000,투비소프트,KSQ,코스닥,KOSDAQ,,16
199800,KR7199800004,툴젠,KSQ,코스닥,KOSDAQ,,16
417790,KR7417790003,트루엔,KSQ,코스닥,KOSDAQ,,16
105550,KR7105550008,트루윈,KSQ,코스닥,KOSDAQ,,16
290090,KR7290090000,트윔,KSQ,코스닥,KOSDAQ,,16
026150,KR7026150003,특수건설,KSQ,코스닥,KOSDAQ,,16
322180,KR7322180001,티라유텍,KSQ,코스닥,KOSDAQ,,16
117730,KR7117730002,티로보틱스,KSQ,코스닥,KOSDAQ,,16
033830,KR7033830001,티비씨,KSQ,코스닥,KOSDAQ,,16
057680,KR7057680001,티사이언티픽,KSQ,코스닥,KOSDAQ,,16
204610,KR7204610000,티쓰리,KSQ,코스닥,KOSDAQ,,16
064760,KR7064760002,티씨케이,KSQ,코스닥,KOSDAQ GLOBAL,,16
246710,KR7246710008,티앤알바이오팹,KSQ,코스닥,KOSDAQ,,16
340570,KR7340570001,티앤엘,KSQ,코스닥,KOSDAQ,,16
043220,KR7043220003,티에스넥스젠,KSQ,코스닥,KOSDAQ,,16
277880,KR7277880001,티에스아이,KSQ,코스닥,KOSDAQ,,16
131290,KR7131290009,티에스이,KSQ,코스닥,KOSDAQ GLOBAL,,16
019180,KR7019180009,티에이치엔,STK,유가증권,KOSPI,,16
425420,KR7425420007,티에프이,KSQ,코스닥,KOSDAQ,,16
131100,KR7131100000,티엔엔터테인먼트,KSQ,코스닥,KOSDAQ,,16
356860,KR7356860007,티엘비,KSQ,코스닥,KOSDAQ,,16
062860,KR7062860002,티엘아이,KSQ,코스닥,KOSDAQ,,16
413300,KR7413300005,티엘엔지니어링,KNX,코넥스,KONEX,,16
363280,KR7363280009,티와이홀딩스,STK,유가증권,KOSPI,,16
36328K,KR736328K013,티와이홀딩스우,STK,유가증권,KOSPI,,16
321550,KR7321550006,티움바이오,KSQ,코스닥,KOSDAQ,,16
091810,KR7091810002,티웨이항공,STK,유가증권,KOSPI,,16
004870,KR7004870002,티웨이홀딩스,STK,유가증권,KOSPI,,16
425040,KR7425040003,티이엠씨,KSQ,코스닥,KOSDAQ,,16
104480,KR7104480009,티케이케미칼,KSQ,코스닥,KOSDAQ,,16
081150,KR7081150005,티플랙스,KSQ,코스닥,KOSDAQ,,16
130740,KR7130740004,티피씨글로벌,KSQ,코스닥,KOSDAQ,,16
217880,KR7217880004,틸론,KNX,코넥스,KONEX,,16
084730,KR7084730001,팅크웨어,KSQ,코스닥,KOSDAQ,,16
058530,KR7058530007,파나케이아,KSQ,코스닥,KOSDAQ,,16
440110,KR7440110005,파두,KSQ,코스닥,KOSDAQ,,16
034230,KR7034230003,파라다이스,KSQ,코스닥,KOSDAQ,,16
033540,KR7033540006,파라텍,KSQ,코스닥,KOSDAQ,,16
388870,KR7388870008,파로스아이바이오,KSQ,코스닥,KOSDAQ,,16
043200,KR7043200005,파루,KSQ,코스닥,KOSDAQ,,16
214450,KR7214450009,파마리서치,KSQ,코스닥,KOSDAQ GLOBAL,,16
217950,KR7217950005,파마리서치바이오,KNX,코넥스,KONEX,,16
208340,KR7208340000,파멥신,KSQ,코스닥,KOSDAQ,,16
005690,KR7005690003,파미셀,STK,유가증권,KOSPI,,16
177830,KR7177830007,파버나인,KSQ,코스닥,KOSDAQ,,16
037070,KR7037070000,파세코,KSQ,코스닥,KOSDAQ,,16
150900,KR7150900009,파수,KSQ,코스닥,KOSDAQ,,16
037030,KR7037030004,파워넷,KSQ,코스닥,KOSDAQ,,16
047310,KR7047310008,파워로직스,KSQ,코스닥,KOSDAQ,,16
266870,KR7266870005,파워풀엑스,KNX,코넥스,KONEX,,16
368770,KR7368770004,파이버프로,KSQ,코스닥,KOSDAQ,,16
170790,KR7170790000,파이오링크,KSQ,코스닥,KOSDAQ,,16
049120,KR7049120009,파인디앤씨,KSQ,코스닥,KOSDAQ,,16
038950,KR7038950002,파인디지털,KSQ,코스닥,KOSDAQ,,16
441270,KR7441270006,파인엠텍,KSQ,코스닥,KOSDAQ,,16
106240,KR7106240005,파인테크닉스,KSQ,코스닥,KOSDAQ,,16
131760,KR7131760001,파인텍,KSQ,코스닥,KOSDAQ,,16
065690,KR7065690000,파커스,KSQ,코스닥,KOSDAQ,,16
140860,KR7140860008,파크시스템스,KSQ,코스닥,KOSDAQ,,16
091700,KR7091700005,파트론,KSQ,코스닥,KOSDAQ GLOBAL,,16
202960,KR7202960001,판도라티비,KNX,코넥스,KONEX,,16
032800,KR7032800005,판타지오,KSQ,코스닥,KOSDAQ,,16
318010,KR7318010006,팜스빌,KSQ,코스닥,KOSDAQ,,16
036580,KR7036580009,팜스코,STK,유가증권,KOSPI,,16
027710,KR7027710003,팜스토리,KSQ,코스닥,KOSDAQ,,16
004720,KR7004720009,팜젠사이언스,STK,유가증권,KOSPI,,16
225590,KR7225590009,패션플랫폼,KSQ,코스닥,KOSDAQ,,16
054300,KR7054300009,팬스타엔터프라이즈,KSQ,코스닥,KOSDAQ,,16
068050,KR7068050004,팬엔터테인먼트,KSQ,코스닥,KOSDAQ,,16
028670,KR7028670008,팬오션,STK,유가증권,KOSPI,,16
222110,KR7222110009,팬젠,KSQ,코스닥,KOSDAQ,,16
271830,KR7271830002,팸텍,KSQ,코스닥,KOSDAQ,,16
010820,KR7010820009,퍼스텍,STK,유가증권,KOSPI,,16
016800,KR7016800005,퍼시스,STK,유가증권,KOSPI,,16
263750,KR7263750002,펄어비스,KSQ,코스닥,KOSDAQ GLOBAL,,16
251970,KR7251970000,펌텍코리아,KSQ,코스닥,KOSDAQ,,16
001020,KR7001020007,페이퍼코리아,STK,유가증권,KOSPI,,16
327610,KR7327610002,펨토바이오메드,KNX,코넥스,KONEX,,16
168360,KR7168360006,펨트론,KSQ,코스닥,KOSDAQ,,16
087010,KR7087010005,펩트론,KSQ,코스닥,KOSDAQ,,16
090080,KR7090080003,평화산업,STK,유가증권,KOSPI,,16
010770,KR7010770006,평화홀딩스,STK,유가증권,KOSPI,,16
119500,KR7119500007,포메탈,KSQ,코스닥,KOSDAQ,,16
389140,KR7389140005,포바이포,KSQ,코스닥,KOSDAQ,,16
022100,KR7022100002,포스코DX,KSQ,코스닥,KOSDAQ GLOBAL,,16
058430,KR7058430000,포스코스틸리온,STK,유가증권,KOSPI,,16
009520,KR7009520008,포스코엠텍,KSQ,코스닥,KOSDAQ,,16
047050,KR7047050000,포스코인터내셔널,STK,유가증권,KOSPI,,16
003670,KR7003670007,포스코퓨처엠,STK,유가증권,KOSPI,,16
189690,KR7189690001,포시에스,KSQ,코스닥,KOSDAQ,,16
318020,KR7318020005,포인트모바일,KSQ,코스닥,KOSDAQ,,16
256630,KR7256630005,포인트엔지니어링,KSQ,코스닥,KOSDAQ,,16
331380,KR7331380006,포커스에이치엔에스,KSQ,코스닥,KOSDAQ,,16
234100,KR7234100006,폴라리스세원,KSQ,코스닥,KOSDAQ,,16
041020,KR7041020009,폴라리스오피스,KSQ,코스닥,KOSDAQ,,16
114630,KR7114630007,폴라리스우노,KSQ,코스닥,KOSDAQ,,16
290720,KR7290720002,푸드나무,KSQ,코스닥,KOSDAQ,,16
005670,KR7005670005,푸드웰,KSQ,코스닥,KOSDAQ,,16
094940,KR7094940004,푸른기술,KSQ,코스닥,KOSDAQ,,16
007330,KR7007330004,푸른저축은행,KSQ,코스닥,KOSDAQ,,16
017810,KR7017810003,풀무원,STK,유가증권,KOSPI,,16
093380,KR7093380004,풍강,KSQ,코스닥,KOSDAQ,,16
023900,KR7023900004,풍국주정,KSQ,코스닥,KOSDAQ,,16
103140,KR7103140000,풍산,STK,유가증권,KOSPI,,16
005810,KR7005810007,풍산홀딩스,STK,유가증권,KOSPI,,16
371950,KR7371950007,풍원정밀,KSQ,코스닥,KOSDAQ,,16
370090,KR7370090003,퓨런티어,KSQ,코스닥,KOSDAQ,,16
445180,KR7445180003,퓨릿,KSQ,코스닥,KOSDAQ,,16
341170,KR7341170009,퓨쳐메디신,KNX,코넥스,KONEX,,16
220100,KR7220100002,퓨쳐켐,KSQ,코스닥,KOSDAQ,,16
035200,KR7035200005,프럼파스트,KSQ,코스닥,KOSDAQ,,16
334970,KR7334970001,프레스티지바이오로직스,KSQ,코스닥,KOSDAQ,,16
950210,KR8702070002,프레스티지바이오파마,STK,유가증권,KOSPI,,16
321260,KR7321260002,프로이천,KSQ,코스닥,KOSDAQ,,16
296160,KR7296160005,프로젠,KNX,코넥스,KONEX,,16
053610,KR7053610002,프로텍,KSQ,코스닥,KOSDAQ,,16
303360,KR7303360002,프로티아,KSQ,코스닥,KOSDAQ,,16
377220,KR7377220009,프롬바이오,KSQ,코스닥,KOSDAQ,,16
335810,KR7335810008,프리시젼바이오,KSQ,코스닥,KOSDAQ,,16
053160,KR7053160008,프리엠스,KSQ,코스닥,KOSDAQ,,16
405000,KR7405000001,플라즈맵,KSQ,코스닥,KOSDAQ,,16
041590,KR7041590001,플래스크,KSQ,코스닥,KOSDAQ,,16
367000,KR7367000007,플래티어,KSQ,코스닥,KOSDAQ,,16
075130,KR7075130005,플랜티넷,KSQ,코스닥,KOSDAQ,,16
222670,KR7222670002,플럼라인생명과학,KNX,코넥스,KONEX,,16
009810,KR7009810003,플레이그램,STK,유가증권,KOSPI,,16
237820,KR7237820006,플레이디,KSQ,코스닥,KOSDAQ,,16
023770,KR7023770001,플레이위드,KSQ,코스닥,KOSDAQ,,16
300080,KR7300080009,플리토,KSQ,코스닥,KOSDAQ,,16
150440,KR7150440006,피노텍,KNX,코넥스,KONEX,,16
032580,KR7032580003,피델릭스,KSQ,코스닥,KOSDAQ,,16
051380,KR7051380004,피씨디렉트,KSQ,코스닥,KOSDAQ,,16
241820,KR7241820000,피씨엘,KSQ,코스닥,KOSDAQ,,16
237750,KR7237750005,피앤씨테크,KSQ,코스닥,KOSDAQ,,16
319660,KR7319660007,피에스케이,KSQ,코스닥,KOSDAQ GLOBAL,,16
031980,KR7031980006,피에스케이홀딩스,KSQ,코스닥,KOSDAQ,,16
002230,KR7002230001,피에스텍,KSQ,코스닥,KOSDAQ,,16
057880,KR7057880007,피에이치씨,KSQ,코스닥,KOSDAQ,,16
043370,KR7043370006,피에이치에이,KSQ,코스닥,KOSDAQ,,16
239890,KR7239890007,피엔에이치테크,KSQ,코스닥,KOSDAQ,,16
347740,KR7347740003,피엔케이피부임상연구센타,KSQ,코스닥,KOSDAQ,,16
137400,KR7137400008,피엔티,KSQ,코스닥,KOSDAQ GLOBAL,,16
257370,KR7257370007,피엔티엠에스,KSQ,코스닥,KOSDAQ,,16
147760,KR7147760003,피엠티,KSQ,코스닥,KOSDAQ,,16
128660,KR7128660008,피제이메탈,KSQ,코스닥,KOSDAQ,,16
006140,KR7006140008,피제이전자,KSQ,코스닥,KOSDAQ,,16
376180,KR7376180006,피코그램,KSQ,코스닥,KOSDAQ,,16
304840,KR7304840002,피플바이오,KSQ,코스닥,KOSDAQ,,16
062970,KR7062970009,피피아이,KSQ,코스닥,KOSDAQ,,16
087600,KR7087600003,픽셀플러스,KSQ,코스닥,KOSDAQ,,16
291810,KR7291810000,핀텔,KSQ,코스닥,KOSDAQ,,16
378340,KR7378340004,필에너지,KSQ,코스닥,KOSDAQ,,16
161580,KR7161580006,필옵틱스,KSQ,코스닥,KOSDAQ,,16
347770,KR7347770000,핌스,KSQ,코스닥,KOSDAQ,,16
163730,KR7163730005,핑거,KSQ,코스닥,KOSDAQ,,16
417180,KR7417180007,핑거스토리,KSQ,코스닥,KOSDAQ,,16
446750,KR7446750002,하나26호스팩,KSQ,코스닥,KOSDAQ,,16
448370,KR7448370007,하나27호스팩,KSQ,코스닥,KOSDAQ,,16
454750,KR7454750001,하나28호스팩,KSQ,코스닥,KOSDAQ,,16
454640,KR7454640004,하나29호스팩,KSQ,코스닥,KOSDAQ,,16
406760,KR7406760009,하나금융21호스팩,KSQ,코스닥,KOSDAQ,,16
418170,KR7418170007,하나금융22호스팩,KSQ,코스닥,KOSDAQ,,16
427950,KR7427950001,하나금융23호스팩,KSQ,코스닥,KOSDAQ,,16
430230,KR7430230003,하나금융24호스팩,KSQ,코스닥,KOSDAQ,,16
435620,KR7435620000,하나금융25호스팩,KSQ,코스닥,KOSDAQ,,16
086790,KR7086790003,하나금융지주,STK,유가증권,KOSPI,,16
299030,KR7299030007,하나기술,KSQ,코스닥,KOSDAQ,,16
067310,KR7067310003,하나마이크론,KSQ,코스닥,KOSDAQ GLOBAL,,16
372290,KR7372290007,하나머스트7호스팩,KSQ,코스닥,KOSDAQ,,16
166090,KR7166090001,하나머티리얼즈,KSQ,코스닥,KOSDAQ GLOBAL,,16
293480,KR7293480000,하나제약,STK,유가증권,KOSPI,,16
039130,KR7039130000,하나투어,STK,유가증권,KOSPI,,16
136480,KR7136480001,하림,KSQ,코스닥,KOSDAQ,,16
003380,KR7003380003,하림지주,KSQ,코스닥,KOSDAQ GLOBAL,,16
101670,KR7101670008,하이드로리튬,KSQ,코스닥,KOSDAQ,,16
365590,KR7365590009,하이딥,KSQ,코스닥,KOSDAQ,,16
149980,KR7149980005,하이로닉,KSQ,코스닥,KOSDAQ,,16
013030,KR7013030002,하이록코리아,KSQ,코스닥,KOSDAQ,,16
352820,KR7352820005,하이브,STK,유가증권,KOSPI,,16
126700,KR7126700004,하이비젼시스템,KSQ,코스닥,KOSDAQ,,16
106080,KR7106080005,하이소닉,KSQ,코스닥,KOSDAQ,,16
071090,KR7071090005,하이스틸,STK,유가증권,KOSPI,,16
377400,KR7377400007,하이제6호스팩,KSQ,코스닥,KOSDAQ,,16
400840,KR7400840005,하이제7호스팩,KSQ,코스닥,KOSDAQ,,16
450050,KR7450050000,하이제8호스팩,KSQ,코스닥,KOSDAQ,,16
221840,KR7221840002,하이즈항공,KSQ,코스닥,KOSDAQ,,16
106190,KR7106190002,하이텍팜,KSQ,코스닥,KOSDAQ,,16
019490,KR7019490002,하이트론,STK,유가증권,KOSPI,,16
000080,KR7000080002,하이트진로,STK,유가증권,KOSPI,,16
000087,KR7000082008,하이트진로2우B,STK,유가증권,KOSPI,,16
000140,KR7000140004,하이트진로홀딩스,STK,유가증권,KOSPI,,16
000145,KR7000141002,하이트진로홀딩스우,STK,유가증권,KOSPI,,16
373200,KR7373200005,하인크코리아,KSQ,코스닥,KOSDAQ,,16
066130,KR7066130006,하츠,KSQ,코스닥,KOSDAQ,,16
152550,KR7152550000,한국ANKOR유전,STK,유가증권,KOSPI,,16
004590,KR7004590006,한국가구,KSQ,코스닥,KOSDAQ,,16
036460,KR7036460004,한국가스공사,STK,유가증권,KOSPI,,16
039340,KR7039340005,한국경제TV,KSQ,코스닥,KOSDAQ,,16
005430,KR7005430004,한국공항,STK,유가증권,KOSPI,,16
071050,KR7071050009,한국금융지주,STK,유가증권,KOSPI,,16
071055,KR7071051007,한국금융지주우,STK,유가증권,KOSPI,,16
034950,KR7034950006,한국기업평가,KSQ,코스닥,KOSDAQ,,16
010040,KR7010040004,한국내화,STK,유가증권,KOSPI,,16
025540,KR7025540006,한국단자,STK,유가증권,KOSPI,,16
222980,KR7222980005,한국맥널티,KSQ,코스닥,KOSDAQ,,16
010100,KR7010100006,한국무브넥스,STK,유가증권,KOSPI,,16
331660,KR7331660001,한국미라클피플사,KNX,코넥스,KONEX,,16
256840,KR7256840000,한국비엔씨,KSQ,코스닥,KOSDAQ,,16
004090,KR7004090007,한국석유,STK,유가증권,KOSPI,,16
025550,KR7025550005,한국선재,KSQ,코스닥,KOSDAQ,,16
002200,KR7002200004,한국수출포장,STK,유가증권,KOSPI,,16
002960,KR7002960003,한국쉘석유,STK,유가증권,KOSPI,,16
017890,KR7017890005,한국알콜,KSQ,코스닥,KOSDAQ,,16
000240,KR7000240002,한국앤컴퍼니,STK,유가증권,KOSPI,,16
080720,KR7080720006,한국유니온제약,KSQ,코스닥,KOSDAQ,,16
123890,KR7123890006,한국자산신탁,STK,유가증권,KOSPI,,16
015760,KR7015760002,한국전력,STK,유가증권,KOSPI,,16
063570,KR7063570006,한국전자금융,KSQ,코스닥,KOSDAQ,,16
041460,KR7041460007,한국전자인증,KSQ,코스닥,KOSDAQ,,16
006200,KR7006200000,한국전자홀딩스,STK,유가증권,KOSPI,,16
101680,KR7101680007,한국정밀기계,KSQ,코스닥,KOSDAQ,,16
039740,KR7039740006,한국정보공학,KSQ,코스닥,KOSDAQ,,16
053300,KR7053300000,한국정보인증,KSQ,코스닥,KOSDAQ,,16
025770,KR7025770009,한국정보통신,KSQ,코스닥,KOSDAQ,,16
436610,KR7436610000,한국제11호스팩,KSQ,코스닥,KOSDAQ,,16
458610,KR7458610003,한국제12호스팩,KSQ,코스닥,KOSDAQ,,16
464440,KR7464440007,한국제13호스팩,KSQ,코스닥,KOSDAQ,,16
027970,KR7027970003,한국제지,STK,유가증권,KOSPI,,16
023350,KR7023350002,한국종합기술,STK,유가증권,KOSPI,,16
025890,KR7025890005,한국주강,STK,유가증권,KOSPI,,16
000970,KR7000970004,한국주철관,STK,유가증권,KOSPI,,16
104700,KR7104700000,한국철강,STK,유가증권,KOSPI,,16
017960,KR7017960006,한국카본,STK,유가증권,KOSPI,,16
023760,KR7023760002,한국캐피탈,KSQ,코스닥,KOSDAQ,,16
054040,KR7054040001,한국컴퓨터,KSQ,코스닥,KOSDAQ,,16
161890,KR7161890009,한국콜마,STK,유가증권,KOSPI,,16
024720,KR7024720005,한국콜마홀딩스,STK,유가증권,KOSPI,,16
021650,KR7021650007,한국큐빅,KSQ,코스닥,KOSDAQ,,16
161390,KR7161390000,한국타이어앤테크놀로지,STK,유가증권,KOSPI,,16
053590,KR7053590006,한국테크놀로지,KSQ,코스닥,KOSDAQ,,16
034830,KR7034830000,한국토지신탁,STK,유가증권,KOSPI,,16
007280,KR7007280001,한국특강,STK,유가증권,KOSPI,,16
032300,KR7032300006,한국파마,KSQ,코스닥,KOSDAQ,,16
168490,KR7168490001,한국패러랠,STK,유가증권,KOSPI,,16
037230,KR7037230000,한국팩키지,KSQ,코스닥,KOSDAQ,,16
448900,KR7448900001,한국피아이엠,KNX,코넥스,KONEX,,16
047810,KR7047810007,한국항공우주,STK,유가증권,KOSPI,,16
123690,KR7123690000,한국화장품,STK,유가증권,KOSPI,,16
003350,KR7003350006,한국화장품제조,STK,유가증권,KOSPI,,16
030520,KR7030520001,한글과컴퓨터,KSQ,코스닥,KOSDAQ,,16
052600,KR7052600004,한네트,KSQ,코스닥,KOSDAQ,,16
011500,KR7011500006,한농화성,STK,유가증권,KOSPI,,16
002390,KR7002390003,한독,STK,유가증권,KOSPI,,16
256150,KR7256150004,한독크린텍,KSQ,코스닥,KOSDAQ,,16
092460,KR7092460005,한라IMS,KSQ,코스닥,KOSDAQ,,16
053690,KR7053690004,한미글로벌,STK,유가증권,KOSPI,,16
042700,KR7042700005,한미반도체,STK,유가증권,KOSPI,,16
008930,KR7008930000,한미사이언스,STK,유가증권,KOSPI,,16
128940,KR7128940004,한미약품,STK,유가증권,KOSPI,,16
047080,KR7047080007,한빛소프트,KSQ,코스닥,KOSDAQ,,16
009240,KR7009240003,한샘,STK,유가증권,KOSPI,,16
452280,KR7452280001,한선엔지니어링,KSQ,코스닥,KOSDAQ,,16
020000,KR7020000006,한섬,STK,유가증권,KOSPI,,16
003680,KR7003680006,한성기업,STK,유가증권,KOSPI,,16
066980,KR7066980004,한성크린텍,KSQ,코스닥,KOSDAQ,,16
105630,KR7105630008,한세실업,STK,유가증권,KOSPI,,16
069640,KR7069640001,한세엠케이,STK,유가증권,KOSPI,,16
016450,KR7016450009,한세예스24홀딩스,STK,유가증권,KOSPI,,16
010420,KR7010420008,한솔PNS,STK,유가증권,KOSPI,,16
009180,KR7009180001,한솔로지스틱스,STK,유가증권,KOSPI,,16
114810,KR7114810005,한솔아이원스,KSQ,코스닥,KOSDAQ,,16
070590,KR7070590005,한솔인티큐브,KSQ,코스닥,KOSDAQ,,16
213500,KR7213500002,한솔제지,STK,유가증권,KOSPI,,16
014680,KR7014680003,한솔케미칼,STK,유가증권,KOSPI,,16
004710,KR7004710000,한솔테크닉스,STK,유가증권,KOSPI,,16
004150,KR7004150009,한솔홀딩스,STK,유가증권,KOSPI,,16
025750,KR7025750001,한솔홈데코,STK,유가증권,KOSPI,,16
226440,KR7226440006,한송네오텍,KSQ,코스닥,KOSDAQ,,16
042520,KR7042520007,한스바이오메드,KSQ,코스닥,KOSDAQ,,16
004960,KR7004960001,한신공영,STK,유가증권,KOSPI,,16
011700,KR7011700002,한신기계,STK,유가증권,KOSPI,,16
430690,KR7430690008,한싹,KSQ,코스닥,KOSDAQ,,16
078350,KR7078350006,한양디지텍,KSQ,코스닥,KOSDAQ,,16
045100,KR7045100005,한양이엔지,KSQ,코스닥,KOSDAQ,,16
001750,KR7001750009,한양증권,STK,유가증권,KOSPI,,16
001755,KR7001751007,한양증권우,STK,유가증권,KOSPI,,16
018880,KR7018880005,한온시스템,STK,유가증권,KOSPI,,16
009420,KR7009420001,한올바이오파마,STK,유가증권,KOSPI,,16
014130,KR7014130009,한익스프레스,STK,유가증권,KOSPI,,16
024740,KR7024740003,한일단조,KSQ,코스닥,KOSDAQ,,16
005860,KR7005860002,한일사료,KSQ,코스닥,KOSDAQ,,16
300720,KR7300720000,한일시멘트,STK,유가증권,KOSPI,,16
123840,KR7123840001,한일진공,KSQ,코스닥,KOSDAQ,,16
002220,KR7002220002,한일철강,STK,유가증권,KOSPI,,16
006390,KR7006390009,한일현대시멘트,STK,유가증권,KOSPI,,16
003300,KR7003300001,한일홀딩스,STK,유가증권,KOSPI,,16
007770,KR7007770001,한일화학,KSQ,코스닥,KOSDAQ,,16
051600,KR7051600005,한전KPS,STK,유가증권,KOSPI,,16
052690,KR7052690005,한전기술,STK,유가증권,KOSPI,,16
130660,KR7130660004,한전산업,STK,유가증권,KOSPI,,16
198940,KR7198940009,한주라이트메탈,KSQ,코스닥,KOSDAQ,,16
107640,KR7107640005,한중엔시에스,KNX,코넥스,KONEX,,16
002320,KR7002320000,한진,STK,유가증권,KOSPI,,16
003480,KR7003480001,한진중공업홀딩스,STK,유가증권,KOSPI,,16
180640,KR7180640005,한진칼,STK,유가증권,KOSPI,,16
18064K,KR718064K016,한진칼우,STK,유가증권,KOSPI,,16
005110,KR7005110002,한창,STK,유가증권,KOSPI,,16
079170,KR7079170007,한창산업,KSQ,코스닥,KOSDAQ,,16
009460,KR7009460007,한창제지,STK,유가증권,KOSPI,,16
372910,KR7372910000,한컴라이프케어,STK,유가증권,KOSPI,,16
054920,KR7054920004,한컴위드,KSQ,코스닥,KOSDAQ,,16
002680,KR7002680007,한탑,KSQ,코스닥,KOSDAQ,,16
000880,KR7000880005,한화,STK,유가증권,KOSPI,,16
00088K,KR700088K015,한화3우B,STK,유가증권,KOSPI,,16
452260,KR7452260003,한화갤러리아,STK,유가증권,KOSPI,,16
45226K,KR745226K018,한화갤러리아우,STK,유가증권,KOSPI,,16
